t_us,t_s,t_rel,ax,ay,az,gx,gy,gz
63859183055,63859.183055,139.814187,0.950,0.040,-0.220,11.920,2.180,1.440
63859190267,63859.190267,139.821399,0.950,0.030,-0.210,12.020,2.030,1.300
63859197157,63859.197157,139.828289,0.940,0.030,-0.210,11.880,1.950,1.330
63859203287,63859.203287,139.834419,0.940,0.040,-0.220,12.000,2.120,1.180
63859210587,63859.210587,139.841719,0.940,0.040,-0.210,11.860,2.210,1.240
63859217200,63859.217200,139.848332,0.950,0.040,-0.220,11.940,2.260,1.130
63859223273,63859.223273,139.854405,0.940,0.040,-0.220,11.950,1.980,1.180
63859233245,63859.233245,139.864377,0.950,0.040,-0.220,11.970,2.290,1.440
63859241187,63859.241187,139.872319,0.950,0.040,-0.220,11.950,2.240,1.280
63859247158,63859.247158,139.878290,0.940,0.040,-0.210,12.020,2.120,1.420
63859253138,63859.253138,139.884270,0.940,0.040,-0.220,12.090,2.200,1.470
63859260164,63859.260164,139.891296,0.940,0.040,-0.210,11.950,2.290,1.440
63859266135,63859.266135,139.897267,0.940,0.030,-0.230,12.050,2.110,1.370
63859273460,63859.273460,139.904592,0.940,0.040,-0.210,11.920,2.050,1.340
63859280402,63859.280402,139.911534,0.940,0.040,-0.210,11.830,2.050,1.440
63859287181,63859.287181,139.918313,0.940,0.040,-0.210,11.910,2.200,1.210
63859294184,63859.294184,139.925316,0.950,0.040,-0.220,12.090,2.000,1.130
63859301183,63859.301183,139.932315,0.950,0.040,-0.220,11.890,1.940,1.160
63859307825,63859.307825,139.938957,0.940,0.040,-0.220,11.940,2.030,1.310
63859317220,63859.317220,139.948352,0.940,0.040,-0.210,11.920,2.060,1.370
63859325933,63859.325933,139.957065,0.950,0.040,-0.220,11.850,2.080,1.370
63859332186,63859.332186,139.963318,0.940,0.030,-0.220,11.940,2.350,1.420
63859338175,63859.338175,139.969307,0.950,0.040,-0.220,11.910,2.060,1.510
63859344172,63859.344172,139.975304,0.950,0.040,-0.230,11.980,2.110,1.390
63859351477,63859.351477,139.982609,0.950,0.040,-0.220,11.920,2.180,1.650
63859358409,63859.358409,139.989541,0.940,0.040,-0.210,12.000,2.180,1.190
63859365170,63859.365170,139.996302,0.940,0.040,-0.220,12.020,2.060,1.340
63859371225,63859.371225,140.002357,0.940,0.040,-0.210,11.850,2.170,1.400
63859379954,63859.379954,140.011086,0.950,0.030,-0.220,11.970,2.110,1.300
63859389172,63859.389172,140.020304,0.950,0.040,-0.220,11.950,2.110,1.470
63859395150,63859.395150,140.026282,0.940,0.040,-0.220,12.080,2.080,1.420
63859401536,63859.401536,140.032668,0.940,0.030,-0.220,11.950,1.980,1.400
63859408185,63859.408185,140.039317,0.950,0.040,-0.210,11.860,2.060,1.330
63859415421,63859.415421,140.046553,0.940,0.040,-0.210,11.880,2.020,1.450
63859424593,63859.424593,140.055725,0.940,0.040,-0.210,11.890,2.120,1.310
63859431198,63859.431198,140.062330,0.950,0.030,-0.220,12.000,2.030,1.250
63859439868,63859.439868,140.071000,0.930,0.040,-0.220,12.020,1.970,1.450
63859446283,63859.446283,140.077415,0.940,0.040,-0.220,12.230,2.150,1.450
63859453803,63859.453803,140.084935,0.950,0.040,-0.230,11.940,2.200,1.360
63859460197,63859.460197,140.091329,0.950,0.040,-0.220,11.910,2.020,1.330
63859466294,63859.466294,140.097426,0.950,0.040,-0.220,11.800,2.290,1.390
63859473225,63859.473225,140.104357,0.940,0.040,-0.220,12.030,2.200,1.330
63859480267,63859.480267,140.111399,0.950,0.040,-0.220,12.060,2.140,1.390
63859489161,63859.489161,140.120293,0.940,0.040,-0.220,11.760,1.940,1.390
63859497444,63859.497444,140.128576,0.940,0.040,-0.230,11.880,2.050,1.360
63859504171,63859.504171,140.135303,0.940,0.040,-0.210,12.060,2.140,1.360
63859511195,63859.511195,140.142327,0.940,0.040,-0.210,11.860,2.020,1.330
63859518587,63859.518587,140.149719,0.950,0.040,-0.220,11.970,2.150,1.330
63859527267,63859.527267,140.158399,0.940,0.040,-0.220,11.920,2.240,1.530
63859536721,63859.536721,140.167853,0.940,0.040,-0.220,11.920,2.320,1.390
63859545188,63859.545188,140.176320,0.950,0.040,-0.220,12.090,2.110,1.300
63859551168,63859.551168,140.182300,0.950,0.040,-0.220,12.030,2.150,1.340
63859557477,63859.557477,140.188609,0.950,0.040,-0.220,11.920,2.140,1.600
63859564174,63859.564174,140.195306,0.950,0.040,-0.220,11.800,1.980,1.590
63859571284,63859.571284,140.202416,0.950,0.040,-0.230,11.940,2.090,1.300
63859577276,63859.577276,140.208408,0.940,0.030,-0.220,11.980,2.050,1.210
63859584532,63859.584532,140.215664,0.940,0.030,-0.220,11.910,2.260,1.310
63859593178,63859.593178,140.224310,0.950,0.040,-0.220,11.860,2.120,1.330
63859599184,63859.599184,140.230316,0.940,0.030,-0.220,12.030,2.170,1.370
63859605192,63859.605192,140.236324,0.940,0.040,-0.220,12.030,2.050,1.340
63859612172,63859.612172,140.243304,0.940,0.040,-0.220,11.920,1.880,1.270
63859618218,63859.618218,140.249350,0.950,0.040,-0.220,11.920,2.120,1.420
63859625991,63859.625991,140.257123,0.950,0.030,-0.220,11.910,2.120,1.220
63859635405,63859.635405,140.266537,0.940,0.030,-0.220,11.910,2.110,1.310
63859643692,63859.643692,140.274824,0.940,0.040,-0.220,12.060,2.270,1.340
63859650177,63859.650177,140.281309,0.950,0.040,-0.230,12.020,2.150,1.300
63859656155,63859.656155,140.287287,0.940,0.030,-0.220,11.970,2.140,1.250
63859662174,63859.662174,140.293306,0.950,0.040,-0.220,11.880,2.170,1.310
63859668189,63859.668189,140.299321,0.950,0.040,-0.220,11.890,2.120,1.400
63859675195,63859.675195,140.306327,0.950,0.040,-0.220,12.080,1.950,1.370
63859684592,63859.684592,140.315724,0.940,0.040,-0.220,11.880,1.910,1.250
63859691828,63859.691828,140.322960,0.940,0.040,-0.220,11.950,2.090,1.330
63859701649,63859.701649,140.332781,0.950,0.040,-0.220,11.980,1.970,1.300
63859708189,63859.708189,140.339321,0.940,0.040,-0.210,11.970,2.210,1.420
63859715279,63859.715279,140.346411,0.940,0.040,-0.220,11.790,2.110,1.210
63859722205,63859.722205,140.353337,0.940,0.030,-0.220,11.880,2.060,1.500
63859729072,63859.729072,140.360204,0.940,0.040,-0.220,11.980,2.150,1.500
63859738054,63859.738054,140.369186,0.940,0.030,-0.220,12.020,2.050,1.300
63859744728,63859.744728,140.375860,0.940,0.040,-0.220,11.910,2.050,1.510
63859751246,63859.751246,140.382378,0.950,0.040,-0.210,11.850,2.140,1.470
63859758166,63859.758166,140.389298,0.940,0.040,-0.220,11.980,2.030,1.400
63859768185,63859.768185,140.399317,0.950,0.040,-0.220,11.850,2.230,1.470
63859774844,63859.774844,140.405976,0.940,0.030,-0.220,12.000,2.080,1.530
63859781307,63859.781307,140.412439,0.950,0.030,-0.220,12.000,1.940,1.280
63859787308,63859.787308,140.418440,0.940,0.040,-0.230,12.020,2.110,1.300
63859794182,63859.794182,140.425314,0.950,0.040,-0.210,11.950,1.950,1.210
63859803295,63859.803295,140.434427,0.940,0.040,-0.220,11.950,2.060,1.360
63859812019,63859.812019,140.443151,0.950,0.040,-0.220,11.950,2.060,1.340
63859818541,63859.818541,140.449673,0.950,0.040,-0.220,11.760,2.030,1.180
63859825170,63859.825170,140.456302,0.950,0.040,-0.210,12.030,2.120,1.360
63859831311,63859.831311,140.462443,0.940,0.040,-0.230,11.920,2.140,1.510
63859838631,63859.838631,140.469763,0.940,0.030,-0.220,12.120,2.110,1.310
63859847822,63859.847822,140.478954,0.940,0.040,-0.220,11.970,2.120,1.330
63859856729,63859.856729,140.487861,0.950,0.040,-0.220,12.060,2.030,1.450
63859864176,63859.864176,140.495308,0.950,0.040,-0.220,11.950,2.210,1.330
63859871165,63859.871165,140.502297,0.940,0.040,-0.210,11.890,2.060,1.310
63859877149,63859.877149,140.508281,0.940,0.040,-0.220,11.880,2.060,1.450
63859883165,63859.883165,140.514297,0.950,0.040,-0.210,12.030,2.150,1.360
63859891533,63859.891533,140.522665,0.950,0.030,-0.220,11.880,2.120,1.360
63859898200,63859.898200,140.529332,0.950,0.040,-0.220,11.940,2.310,1.300
63859905342,63859.905342,140.536474,0.950,0.040,-0.220,11.880,2.260,1.340
63859912644,63859.912644,140.543776,0.950,0.040,-0.220,12.030,2.090,1.280
63859919162,63859.919162,140.550294,0.950,0.040,-0.220,11.940,2.180,1.280
63859926201,63859.926201,140.557333,0.950,0.040,-0.230,12.000,1.980,1.240
63859933203,63859.933203,140.564335,0.940,0.030,-0.210,12.020,2.030,1.340
63859939206,63859.939206,140.570338,0.950,0.040,-0.220,11.890,2.050,1.310
63859945266,63859.945266,140.576398,0.950,0.040,-0.220,12.030,2.140,1.480
63859958997,63859.958997,140.590129,0.950,0.040,-0.220,12.170,2.090,1.240
63859966175,63859.966175,140.597307,0.950,0.040,-0.220,11.880,1.940,1.400
63859972152,63859.972152,140.603284,0.940,0.040,-0.220,11.920,2.230,1.270
63859978168,63859.978168,140.609300,0.940,0.040,-0.210,11.730,2.140,1.500
63859984273,63859.984273,140.615405,0.950,0.040,-0.220,11.830,2.020,1.300
63859990187,63859.990187,140.621319,0.950,0.040,-0.220,11.830,2.120,1.390
63859997687,63859.997687,140.628819,0.940,0.040,-0.220,12.000,2.150,1.280
63860005164,63860.005164,140.636296,0.950,0.040,-0.220,11.920,2.060,1.420
63860011704,63860.011704,140.642836,0.940,0.040,-0.220,12.060,2.150,1.210
63860019219,63860.019219,140.650351,0.930,0.040,-0.220,11.980,2.030,1.180
63860025162,63860.025162,140.656294,0.940,0.040,-0.220,11.880,2.020,1.360
63860032207,63860.032207,140.663339,0.950,0.040,-0.220,11.890,2.000,1.360
63860039212,63860.039212,140.670344,0.950,0.040,-0.220,11.880,2.140,1.390
63860045148,63860.045148,140.676280,0.940,0.040,-0.220,11.950,2.140,1.450
63860053295,63860.053295,140.684427,0.950,0.030,-0.220,11.890,2.170,1.370
63860061371,63860.061371,140.692503,0.940,0.040,-0.220,11.820,2.210,1.250
63860067250,63860.067250,140.698382,0.950,0.040,-0.210,11.920,2.230,1.390
63860074178,63860.074178,140.705310,0.940,0.040,-0.230,11.830,2.090,1.480
63860080167,63860.080167,140.711299,0.950,0.040,-0.220,11.850,2.120,1.450
63860086326,63860.086326,140.717458,0.940,0.040,-0.230,11.910,1.970,1.300
63860094639,63860.094639,140.725771,0.950,0.040,-0.220,11.820,1.970,1.310
63860102171,63860.102171,140.733303,0.950,0.040,-0.220,11.860,2.030,1.280
63860108286,63860.108286,140.739418,0.950,0.050,-0.210,11.980,2.080,1.400
63860115182,63860.115182,140.746314,0.950,0.040,-0.230,12.080,1.940,1.480
63860122187,63860.122187,140.753319,0.950,0.040,-0.210,11.970,2.290,1.480
63860128691,63860.128691,140.759823,0.950,0.030,-0.210,11.950,2.110,1.510
63860138959,63860.138959,140.770091,0.950,0.040,-0.220,11.890,2.170,1.370
63860146922,63860.146922,140.778054,0.940,0.040,-0.220,11.910,2.140,1.420
63860155177,63860.155177,140.786309,0.940,0.040,-0.220,12.090,2.150,1.340
63860161293,63860.161293,140.792425,0.940,0.040,-0.220,12.050,2.140,1.390
63860169199,63860.169199,140.800331,0.940,0.040,-0.220,11.880,2.020,1.300
63860177272,63860.177272,140.808404,0.940,0.040,-0.220,12.000,2.080,1.340
63860184163,63860.184163,140.815295,0.950,0.030,-0.210,11.800,2.000,1.440
63860192388,63860.192388,140.823520,0.940,0.040,-0.200,12.000,2.120,1.360
63860200335,63860.200335,140.831467,0.940,0.040,-0.220,11.910,2.030,1.310
63860206164,63860.206164,140.837296,0.940,0.030,-0.210,11.860,2.200,1.370
63860212358,63860.212358,140.843490,0.940,0.030,-0.220,11.890,2.200,1.340
63860218173,63860.218173,140.849305,0.950,0.040,-0.210,11.910,1.970,1.300
63860224231,63860.224231,140.855363,0.950,0.040,-0.220,11.980,2.110,1.420
63860230422,63860.230422,140.861554,0.950,0.040,-0.220,11.950,1.950,1.250
63860240597,63860.240597,140.871729,0.950,0.040,-0.220,11.830,1.970,1.310
63860248701,63860.248701,140.879833,0.950,0.040,-0.220,11.850,2.230,1.390
63860256689,63860.256689,140.887821,0.950,0.030,-0.210,11.910,2.110,1.480
63860264204,63860.264204,140.895336,0.950,0.040,-0.220,12.030,2.260,1.390
63860271273,63860.271273,140.902405,0.940,0.040,-0.220,11.920,2.210,1.420
63860278577,63860.278577,140.909709,0.950,0.030,-0.210,11.830,2.170,1.370
63860286178,63860.286178,140.917310,0.950,0.030,-0.220,11.880,2.030,1.240
63860292150,63860.292150,140.923282,0.950,0.040,-0.210,11.910,2.060,1.300
63860298372,63860.298372,140.929504,0.950,0.040,-0.220,11.850,2.050,1.300
63860307437,63860.307437,140.938569,0.950,0.040,-0.230,11.890,1.940,1.300
63860314169,63860.314169,140.945301,0.950,0.030,-0.230,11.880,2.060,1.420
63860320160,63860.320160,140.951292,0.950,0.030,-0.220,11.830,1.950,1.250
63860326186,63860.326186,140.957318,0.940,0.040,-0.210,11.980,2.150,1.360
63860333180,63860.333180,140.964312,0.940,0.040,-0.220,11.790,2.030,1.300
63860340241,63860.340241,140.971373,0.940,0.040,-0.220,12.090,1.950,1.240
63860352025,63860.352025,140.983157,0.940,0.040,-0.220,12.020,2.080,1.210
63860360219,63860.360219,140.991351,0.950,0.040,-0.220,12.080,2.230,1.480
63860366205,63860.366205,140.997337,0.950,0.040,-0.220,11.920,2.030,1.370
63860372227,63860.372227,141.003359,0.950,0.040,-0.210,12.060,2.060,1.390
63860378184,63860.378184,141.009316,0.940,0.040,-0.220,11.790,2.170,1.210
63860384173,63860.384173,141.015305,0.950,0.040,-0.220,11.880,2.230,1.450
63860390246,63860.390246,141.021378,0.940,0.030,-0.220,11.980,2.060,1.440
63860398210,63860.398210,141.029342,0.940,0.040,-0.230,11.920,2.020,1.270
63860405201,63860.405201,141.036333,0.940,0.040,-0.220,11.890,2.110,1.390
63860414196,63860.414196,141.045328,0.950,0.040,-0.220,11.950,2.080,1.340
63860420536,63860.420536,141.051668,0.940,0.040,-0.220,12.020,2.000,1.480
63860427193,63860.427193,141.058325,0.940,0.040,-0.220,11.920,1.940,1.470
63860434178,63860.434178,141.065310,0.940,0.040,-0.220,11.830,2.120,1.400
63860441207,63860.441207,141.072339,0.950,0.040,-0.220,11.790,2.080,1.310
63860449448,63860.449448,141.080580,0.940,0.040,-0.210,11.820,2.120,1.390
63860459222,63860.459222,141.090354,0.950,0.040,-0.210,11.920,2.000,1.420
63860468475,63860.468475,141.099607,0.950,0.030,-0.220,12.050,2.090,1.420
63860475159,63860.475159,141.106291,0.940,0.040,-0.220,12.030,2.000,1.360
63860481166,63860.481166,141.112298,0.950,0.040,-0.220,11.950,2.110,1.330
63860488191,63860.488191,141.119323,0.940,0.040,-0.220,12.000,2.110,1.510
63860494511,63860.494511,141.125643,0.950,0.040,-0.220,12.060,2.270,1.440
63860503203,63860.503203,141.134335,0.940,0.030,-0.230,12.060,2.120,1.390
63860511203,63860.511203,141.142335,0.940,0.040,-0.220,11.860,2.050,1.330
63860519595,63860.519595,141.150727,0.950,0.030,-0.210,11.950,1.910,1.480
63860526169,63860.526169,141.157301,0.950,0.040,-0.220,11.910,2.000,1.400
63860532137,63860.532137,141.163269,0.950,0.040,-0.220,11.790,2.140,1.400
63860538175,63860.538175,141.169307,0.950,0.040,-0.210,11.830,2.180,1.370
63860544164,63860.544164,141.175296,0.950,0.040,-0.210,11.850,2.060,1.330
63860550206,63860.550206,141.181338,0.940,0.040,-0.210,11.890,2.240,1.340
63860557652,63860.557652,141.188784,0.950,0.030,-0.220,11.890,2.150,1.470
63860567197,63860.567197,141.198329,0.950,0.040,-0.210,11.920,2.140,1.300
63860575172,63860.575172,141.206304,0.950,0.040,-0.220,11.880,2.180,1.280
63860581921,63860.581921,141.213053,0.940,0.040,-0.220,11.830,2.050,1.330
63860589166,63860.589166,141.220298,0.940,0.040,-0.220,11.850,1.850,1.210
63860595155,63860.595155,141.226287,0.950,0.040,-0.220,11.920,2.110,1.340
63860601273,63860.601273,141.232405,0.940,0.040,-0.210,11.980,1.920,1.360
63860608416,63860.608416,141.239548,0.950,0.040,-0.220,11.940,2.240,1.400
63860615216,63860.615216,141.246348,0.950,0.040,-0.210,11.970,2.080,1.270
63860625212,63860.625212,141.256344,0.950,0.040,-0.220,11.980,2.120,1.300
63860632219,63860.632219,141.263351,0.950,0.040,-0.220,11.950,2.180,1.390
63860638714,63860.638714,141.269846,0.940,0.040,-0.210,11.860,2.030,1.470
63860645168,63860.645168,141.276300,0.950,0.040,-0.210,11.920,2.020,1.420
63860651459,63860.651459,141.282591,0.950,0.040,-0.220,11.890,2.000,1.360
63860658214,63860.658214,141.289346,0.940,0.040,-0.220,12.030,2.180,1.220
63860665176,63860.665176,141.296308,0.950,0.030,-0.210,11.980,2.110,1.300
63860673515,63860.673515,141.304647,0.950,0.040,-0.220,12.020,2.050,1.310
63860681323,63860.681323,141.312455,0.940,0.040,-0.220,11.940,2.120,1.270
63860688163,63860.688163,141.319295,0.950,0.040,-0.220,12.050,2.310,1.300
63860694107,63860.694107,141.325239,0.940,0.040,-0.220,11.950,2.260,1.180
63860700170,63860.700170,141.331302,0.950,0.040,-0.220,11.910,2.120,1.190
63860706339,63860.706339,141.337471,0.950,0.040,-0.220,11.850,2.260,1.300
63860712949,63860.712949,141.344081,0.940,0.040,-0.220,11.890,2.150,1.300
63860720174,63860.720174,141.351306,0.950,0.040,-0.230,12.020,1.910,1.360
63860726181,63860.726181,141.357313,0.950,0.040,-0.220,12.020,2.080,1.280
63860733183,63860.733183,141.364315,0.940,0.030,-0.220,12.090,2.090,1.300
63860740215,63860.740215,141.371347,0.940,0.040,-0.210,11.970,1.980,1.400
63860746363,63860.746363,141.377495,0.950,0.040,-0.220,11.890,2.090,1.440
63860758759,63860.758759,141.389891,0.950,0.040,-0.210,12.060,2.090,1.310
63860766164,63860.766164,141.397296,0.950,0.040,-0.220,12.080,2.030,1.470
63860772150,63860.772150,141.403282,0.950,0.040,-0.220,12.000,2.020,1.280
63860778160,63860.778160,141.409292,0.940,0.030,-0.220,11.940,2.000,1.270
63860784164,63860.784164,141.415296,0.940,0.040,-0.220,12.030,2.080,1.110
63860790178,63860.790178,141.421310,0.940,0.040,-0.220,12.020,2.170,1.180
63860798245,63860.798245,141.429377,0.940,0.040,-0.230,11.880,2.050,1.360
63860807510,63860.807510,141.438642,0.940,0.040,-0.220,11.860,2.090,1.330
63860816423,63860.816423,141.447555,0.950,0.030,-0.220,11.860,2.150,1.330
63860824175,63860.824175,141.455307,0.940,0.030,-0.220,11.980,2.060,1.300
63860830157,63860.830157,141.461289,0.940,0.040,-0.220,11.820,2.200,1.420
63860836165,63860.836165,141.467297,0.940,0.040,-0.220,11.850,2.110,1.280
63860842163,63860.842163,141.473295,0.940,0.040,-0.220,11.970,2.110,1.150
63860848190,63860.848190,141.479322,0.950,0.040,-0.210,11.940,2.110,1.250
63860855282,63860.855282,141.486414,0.950,0.040,-0.210,11.910,2.180,1.310
63860864066,63860.864066,141.495198,0.950,0.040,-0.220,11.890,2.090,1.330
63860873296,63860.873296,141.504428,0.950,0.040,-0.220,11.950,2.170,1.370
63860880105,63860.880105,141.511237,0.940,0.040,-0.220,11.880,2.030,1.370
63860886187,63860.886187,141.517319,0.950,0.040,-0.220,11.850,1.980,1.340
63860893187,63860.893187,141.524319,0.950,0.040,-0.210,11.790,2.020,1.240
63860899234,63860.899234,141.530366,0.950,0.040,-0.220,11.940,1.970,1.470
63860905248,63860.905248,141.536380,0.940,0.040,-0.230,11.920,2.120,1.180
63860912174,63860.912174,141.543306,0.940,0.040,-0.220,11.950,2.120,1.370
63860919200,63860.919200,141.550332,0.940,0.030,-0.210,11.890,1.830,1.390
63860925610,63860.925610,141.556742,0.950,0.040,-0.220,11.850,2.080,1.280
63860932172,63860.932172,141.563304,0.950,0.040,-0.210,11.940,2.180,1.340
63860939474,63860.939474,141.570606,0.940,0.040,-0.230,12.110,2.140,1.480
63860946168,63860.946168,141.577300,0.950,0.040,-0.220,11.890,1.980,1.470
63860952165,63860.952165,141.583297,0.940,0.040,-0.210,11.950,2.090,1.390
63860958178,63860.958178,141.589310,0.950,0.030,-0.220,11.880,2.120,1.340
63860965215,63860.965215,141.596347,0.950,0.030,-0.220,11.910,2.110,1.340
63860972645,63860.972645,141.603777,0.950,0.040,-0.220,11.850,2.080,1.300
63860981205,63860.981205,141.612337,0.940,0.040,-0.220,11.920,1.980,1.330
63860988217,63860.988217,141.619349,0.940,0.040,-0.230,11.950,2.290,1.450
63860996196,63860.996196,141.627328,0.950,0.040,-0.230,11.880,2.080,1.280
63861002164,63861.002164,141.633296,0.950,0.040,-0.220,11.970,2.140,1.370
63861008173,63861.008173,141.639305,0.950,0.030,-0.210,11.950,2.090,1.390
63861014399,63861.014399,141.645531,0.950,0.040,-0.220,11.950,2.060,1.330
63861021195,63861.021195,141.652327,0.940,0.040,-0.210,11.970,1.980,1.300
63861027581,63861.027581,141.658713,0.950,0.030,-0.210,11.970,2.020,1.530
63861037404,63861.037404,141.668536,0.950,0.040,-0.220,12.120,2.110,1.370
63861046173,63861.046173,141.677305,0.940,0.040,-0.220,11.850,2.140,1.330
63861052441,63861.052441,141.683573,0.950,0.030,-0.220,12.030,2.020,1.360
63861058176,63861.058176,141.689308,0.940,0.040,-0.210,11.950,2.150,1.440
63861065187,63861.065187,141.696319,0.950,0.040,-0.220,11.940,1.980,1.360
63861073149,63861.073149,141.704281,0.950,0.040,-0.220,11.940,1.980,1.340
63861081210,63861.081210,141.712342,0.940,0.040,-0.220,11.920,2.120,1.400
63861087541,63861.087541,141.718673,0.950,0.030,-0.220,11.980,2.030,1.300
63861096195,63861.096195,141.727327,0.940,0.040,-0.210,11.970,2.030,1.340
63861102134,63861.102134,141.733266,0.940,0.040,-0.220,12.050,2.150,1.510
